tx_sign,rx_sign,band,count,snr_med,snr_mad,freq_med,freq_mad,drift_med,drift_mad
G4DJB,LA9JO,7,3,-17.0,1.0,7040027.0,0.0,0.0,0.0
G4DJB,MW6KVO,7,2,-20.0,2.0,7040016.5,0.5,0.0,0.0
G4DJB,N2NOM,7,1,-23.0,0.0,7040027.0,0.0,0.0,0.0
G4DJB,OH8GKP,7,5,-15.0,1.0,7040049.0,0.0,0.0,0.0
G4DJB,ON7KB,7,11,-11.0,1.0,7040032.0,0.0,0.0,0.0
G4DJB,ON7KO,7,6,-12.0,0.0,7040019.0,0.5,0.0,0.0
G4DJB,OZ7IT,7,23,-8.0,5.0,7040025.0,0.0,0.0,0.0
G4DJB,PC4T,7,6,-19.0,1.0,7040027.0,0.0,0.0,0.0
G4DJB,PI4THT,7,13,-7.0,3.0,7040027.0,0.0,0.0,0.0
G4DJB,R2DDX,7,15,-20.0,1.0,7040027.0,0.0,0.0,0.0
G4DJB,US3IRX,14,9,-22.0,1.0,14097026.0,0.0,0.0,0.0
G4DJB,W2BVZ,7,8,-23.0,1.0,7040041.5,1.5,0.5,1.0
