Date,"Time
(UTC)","Decimal Time
(UTC)","Time
Seconds
(UTC)",Channel Name,"Ocean
Region","GES ID
(octal)","Channel
Unit ID",ChannelType,SU Type,BFO(Hz),BTO(us)
7/03/2014,16:42:39.168,16.71088,60159.168,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,121.0,9940.0
7/03/2014,16:42:39.328,16.7109244444444,60159.3279999998,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,121.0,9940.0
7/03/2014,16:42:39.489,16.7109691666667,60159.4890000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9940.0
7/03/2014,16:42:39.528,16.71098,60159.528,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9940.0
7/03/2014,16:42:41.248,16.7114577777778,60161.2480000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9900.0
7/03/2014,16:42:41.409,16.7115025,60161.409,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9900.0
7/03/2014,16:42:41.568,16.7115466666667,60161.5680000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:41.747,16.7115963888889,60161.747,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:41.888,16.7116355555556,60161.8880000002,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:42.082,16.7116894444444,60162.0819999998,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:42.208,16.7117244444444,60162.2079999998,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:42.368,16.7117688888889,60162.368,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:42.529,16.7118136111111,60162.529,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:42.688,16.7118577777778,60162.6880000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:42.848,16.7119022222222,60162.8479999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9900.0
7/03/2014,16:42:43.008,16.7119466666667,60163.0080000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9900.0
7/03/2014,16:42:43.168,16.7119911111111,60163.168,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,123.0,9900.0
7/03/2014,16:42:43.328,16.7120355555556,60163.3280000002,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,123.0,9900.0
7/03/2014,16:42:43.488,16.71208,60163.488,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,124.0,9900.0
7/03/2014,16:42:44.405,16.7123347222222,60164.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:42:45.905,16.7127513888889,60165.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:42:45.905,16.7127513888889,60165.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:45.905,16.7127513888889,60165.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:45.905,16.7127513888889,60165.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:47.907,16.7133075,60167.907,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),123.0,14920.0
7/03/2014,16:42:48.406,16.7134461111111,60168.406,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),123.0,14900.0
7/03/2014,16:42:48.905,16.7135847222222,60168.9049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:42:52.748,16.7146522222222,60172.7479999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,131.0,9960.0
7/03/2014,16:42:52.909,16.7146969444444,60172.9089999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,131.0,9960.0
7/03/2014,16:42:53.068,16.7147411111111,60173.068,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,9960.0
7/03/2014,16:42:53.247,16.7147908333333,60173.2469999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,9960.0
7/03/2014,16:42:53.388,16.71483,60173.388,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:53.548,16.7148744444444,60173.5479999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:53.708,16.7149188888889,60173.708,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:53.868,16.7149633333333,60173.8679999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:54.028,16.7150077777778,60174.0280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:54.188,16.7150522222222,60174.1879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:54.348,16.7150966666667,60174.3480000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:54.509,16.7151413888889,60174.509,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:54.668,16.7151855555556,60174.6680000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,9960.0
7/03/2014,16:42:54.828,16.71523,60174.828,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,9960.0
7/03/2014,16:42:54.988,16.7152744444444,60174.9879999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:55.029,16.7152858333333,60175.0289999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:56.787,16.7157741666667,60176.7870000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:56.909,16.7158080555556,60176.9090000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:57.068,16.7158522222222,60177.0679999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:57.228,16.7158966666667,60177.2280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:57.388,16.7159411111111,60177.388,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:57.548,16.7159855555556,60177.5480000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:57.708,16.71603,60177.708,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,9960.0
7/03/2014,16:42:57.868,16.7160744444444,60177.8679999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,9960.0
7/03/2014,16:42:58.028,16.7161188888889,60178.028,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,9960.0
7/03/2014,16:42:58.188,16.7161633333333,60178.1879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,9960.0
7/03/2014,16:42:58.359,16.7162108333333,60178.3589999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,9960.0
7/03/2014,16:42:58.508,16.7162522222222,60178.5079999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,9960.0
7/03/2014,16:42:58.669,16.7162969444444,60178.6689999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:58.828,16.7163411111111,60178.828,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,9960.0
7/03/2014,16:42:59.405,16.7165013888889,60179.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:43:00.905,16.7169180555556,60180.9050000002,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:43:00.905,16.7169180555556,60180.9050000002,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:43:00.905,16.7169180555556,60180.9050000002,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:43:00.905,16.7169180555556,60180.9050000002,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:43:10.405,16.7195569444444,60190.4049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x61 - Request for Acknowledge (RQA) User Data,,
7/03/2014,16:43:12.407,16.7201130555556,60192.4070000002,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),126.0,14920.0
7/03/2014,16:55:23.907,16.9233075,60923.907,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),156.0,15200.0
7/03/2014,16:55:24.405,16.9234458333333,60924.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:55:28.290,16.924525,60928.29,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,0x71 - User Data (ISU) - RLS,157.0,10220.0
7/03/2014,16:55:28.409,16.9245580555556,60928.4090000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,157.0,10220.0
7/03/2014,16:55:28.569,16.9246025,60928.569,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,157.0,10220.0
7/03/2014,16:55:28.747,16.9246519444444,60928.7469999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,157.0,10220.0
7/03/2014,16:55:28.889,16.9246913888889,60928.889,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:29.049,16.9247358333333,60929.0489999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:29.247,16.9247908333333,60929.2469999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:29.369,16.9248247222222,60929.3689999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:29.529,16.9248691666667,60929.5290000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:29.689,16.9249136111111,60929.689,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:29.849,16.9249580555556,60929.8490000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:30.009,16.9250025,60930.009,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:30.169,16.9250469444444,60930.1689999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:30.362,16.9251005555556,60930.3620000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:30.502,16.9251394444444,60930.5019999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:30.538,16.9251494444444,60930.5379999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:32.249,16.9256247222222,60932.2489999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:32.409,16.9256691666667,60932.4090000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:32.569,16.9257136111111,60932.569,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:32.729,16.9257580555556,60932.7290000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:32.905,16.9258069444444,60932.9049999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:33.049,16.9258469444444,60933.0489999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:33.237,16.9258991666667,60933.2370000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:33.369,16.9259358333333,60933.3689999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:33.529,16.9259802777778,60933.5290000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:33.689,16.9260247222222,60933.6889999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,160.0,10220.0
7/03/2014,16:55:33.849,16.9260691666667,60933.8490000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,158.0,10220.0
7/03/2014,16:55:34.009,16.9261136111111,60934.009,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,158.0,10220.0
7/03/2014,16:55:34.169,16.9261580555556,60934.1690000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:34.329,16.9262025,60934.329,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,159.0,10220.0
7/03/2014,16:55:34.489,16.9262469444444,60934.4889999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,158.0,10220.0
7/03/2014,16:55:35.405,16.9265013888889,60935.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:55:35.905,16.9266402777778,60935.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:55:35.905,16.9266402777778,60935.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:55:35.905,16.9266402777778,60935.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:55:35.905,16.9266402777778,60935.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:55:37.907,16.9271963888889,60937.907,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),156.0,15200.0
7/03/2014,16:55:38.407,16.9273352777778,60938.4070000001,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),155.0,15220.0
7/03/2014,16:55:38.905,16.9274736111111,60938.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:55:42.748,16.9285411111111,60942.748,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,161.0,10240.0
7/03/2014,16:55:42.909,16.9285858333333,60942.9089999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,161.0,10240.0
7/03/2014,16:55:43.068,16.92863,60943.068,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:43.260,16.9286833333333,60943.2599999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:43.405,16.9287236111111,60943.405,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:43.548,16.9287633333333,60943.5479999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:43.740,16.9288166666667,60943.7400000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,161.0,10240.0
7/03/2014,16:55:43.868,16.9288522222222,60943.8679999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,161.0,10240.0
7/03/2014,16:55:44.029,16.9288969444444,60944.0289999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:44.188,16.9289411111111,60944.188,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:44.348,16.9289855555556,60944.3480000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:44.508,16.92903,60944.508,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:44.669,16.9290747222222,60944.6689999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:44.828,16.9291188888889,60944.828,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10240.0
7/03/2014,16:55:44.988,16.9291633333333,60944.9879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,159.0,10240.0
7/03/2014,16:55:45.028,16.9291744444444,60945.0279999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,159.0,10240.0
7/03/2014,16:55:46.748,16.9296522222222,60946.7479999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10200.0
7/03/2014,16:55:46.909,16.9296969444444,60946.9089999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10200.0
7/03/2014,16:55:47.068,16.9297411111111,60947.068,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10200.0
7/03/2014,16:55:47.229,16.9297858333333,60947.2289999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,160.0,10200.0
7/03/2014,16:55:47.390,16.9298305555556,60947.3900000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,159.0,10200.0
7/03/2014,16:55:47.549,16.9298747222222,60947.5489999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,159.0,10200.0
7/03/2014,16:55:47.709,16.9299191666667,60947.7090000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,161.0,10200.0
7/03/2014,16:55:47.899,16.9299719444444,60947.8989999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,161.0,10200.0
7/03/2014,16:55:48.028,16.9300077777778,60948.0280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10200.0
7/03/2014,16:55:48.188,16.9300522222222,60948.1879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10200.0
7/03/2014,16:55:48.355,16.9300986111111,60948.355,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10200.0
7/03/2014,16:55:48.509,16.9301413888889,60948.509,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10200.0
7/03/2014,16:55:48.669,16.9301858333333,60948.6689999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10200.0
7/03/2014,16:55:48.828,16.93023,60948.828,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10200.0
7/03/2014,16:55:48.988,16.9302744444444,60948.9879999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10200.0
7/03/2014,16:55:49.906,16.9305294444444,60949.9059999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:55:50.905,16.9308069444444,60950.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:55:50.905,16.9308069444444,60950.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:55:50.905,16.9308069444444,60950.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:55:50.905,16.9308069444444,60950.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:55:52.907,16.9313630555556,60952.9070000002,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),159.0,15200.0
7/03/2014,16:55:53.407,16.9315019444444,60953.4069999998,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),159.0,15240.0
7/03/2014,16:55:53.905,16.9316402777778,60953.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:55:57.748,16.9327077777778,60957.7480000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,163.0,10240.0
7/03/2014,16:55:57.910,16.9327527777778,60957.9100000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:55:58.087,16.9328019444444,60958.0869999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:58.228,16.9328411111111,60958.228,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:58.388,16.9328855555556,60958.3880000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10240.0
7/03/2014,16:55:58.548,16.93293,60958.548,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10240.0
7/03/2014,16:55:58.708,16.9329744444444,60958.7079999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10240.0
7/03/2014,16:55:58.869,16.9330191666667,60958.8690000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10240.0
7/03/2014,16:55:59.028,16.9330633333333,60959.0279999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:55:59.188,16.9331077777778,60959.1880000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:55:59.348,16.9331522222222,60959.3479999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:59.508,16.9331966666667,60959.5080000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:59.669,16.9332413888889,60959.669,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:59.828,16.9332855555556,60959.8280000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:55:59.988,16.93333,60959.988,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:00.060,16.93335,60960.06,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:01.749,16.9338191666667,60961.7490000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10240.0
7/03/2014,16:56:01.909,16.9338636111111,60961.909,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,164.0,10240.0
7/03/2014,16:56:02.068,16.9339077777778,60962.0680000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
