Time (UTCG),Time (seconds),x (km),y (km),z (km),Unnamed: 5,"Vx
(km/sec)","Vy
(km/sec)","Vz
(km/sec)",Unnamed: 9
2014-03-07 22:53:25,82405.0,18168.836135,38057.472731,784.798119,42179.3047033599,0.002078,-0.001025,-0.066779,0.0668191854933896
2014-03-07 22:53:26,82406.0,18168.838213,38057.471706,784.731337,42179.3034311193,0.002078,-0.001025,-0.066783,0.0668231830879074
2014-03-07 22:53:27,82407.0,18168.84029,38057.470681,784.664552,42179.3021584979,0.002077,-0.001025,-0.066787,0.066827149595056
2014-03-07 22:53:28,82408.0,18168.842368,38057.469656,784.597762,42179.3008863202,0.002077,-0.001025,-0.066792,0.0668321465912924
2014-03-07 22:53:29,82409.0,18168.844445,38057.46863,784.530969,42179.2996128594,0.002077,-0.001026,-0.066796,0.0668361595320976
2014-03-07 22:53:30,82410.0,18168.846522,38057.467604,784.464171,42179.2983394115,0.002077,-0.001026,-0.0668,0.06684015712878
2014-03-07 22:53:31,82411.0,18168.8486,38057.466579,784.397369,42179.2970673282,0.002077,-0.001026,-0.066804,0.06684415472575
2014-03-07 22:53:32,82412.0,18168.850677,38057.465553,784.330562,42179.2957939247,0.002077,-0.001026,-0.066808,0.0668481523230074
2014-03-07 22:53:33,82413.0,18168.852754,38057.464527,784.263752,42179.2945205713,0.002077,-0.001026,-0.066813,0.0668531493199834
2014-03-07 22:53:34,82414.0,18168.854831,38057.463501,784.196937,42179.2932472309,0.002077,-0.001026,-0.066817,0.0668571469178875
2014-03-07 22:53:35,82415.0,18168.856908,38057.462475,784.130119,42179.2919739407,0.002077,-0.001026,-0.066821,0.066861144516079
2014-03-07 22:53:36,82416.0,18168.858985,38057.461449,784.063296,42179.2907006634,0.002077,-0.001026,-0.066825,0.0668651421145577
2014-03-07 22:53:37,82417.0,18168.861062,38057.460423,783.996469,42179.2894274178,0.002077,-0.001026,-0.066829,0.0668691397133237
2014-03-07 22:53:38,82418.0,18168.863139,38057.459397,783.929637,42179.2881541851,0.002077,-0.001026,-0.066833,0.0668731373123768
2014-03-07 22:53:39,82419.0,18168.865216,38057.45837,783.862802,42179.2868801005,0.002077,-0.001026,-0.066838,0.0668781343115969
2014-03-07 22:53:40,82420.0,18168.867293,38057.457344,783.795962,42179.2856069312,0.002077,-0.001027,-0.066842,0.0668821472591902
2014-03-07 22:53:41,82421.0,18168.86937,38057.456317,783.729119,42179.2843329099,0.002077,-0.001027,-0.066846,0.066886144858259
2014-03-07 22:53:42,82422.0,18168.871447,38057.455291,783.662271,42179.283059804,0.002077,-0.001027,-0.06685,0.0668901424576148
2014-03-07 22:53:43,82423.0,18168.873523,38057.454264,783.595419,42179.2817853967,0.002077,-0.001027,-0.066854,0.0668941400572576
2014-03-07 22:53:44,82424.0,18168.8756,38057.453237,783.528562,42179.2805114334,0.002077,-0.001027,-0.066858,0.0668981376571874
2014-03-07 22:53:45,82425.0,18168.877677,38057.45221,783.461702,42179.2792375205,0.002077,-0.001027,-0.066862,0.0669021352574042
2014-03-07 22:53:46,82426.0,18168.879753,38057.451183,783.394837,42179.2779631899,0.002077,-0.001027,-0.066867,0.0669071322580784
2014-03-07 22:53:47,82427.0,18168.88183,38057.450156,783.327969,42179.2766893405,0.002076,-0.001027,-0.066871,0.0669110988252323
2014-03-07 22:53:48,82428.0,18168.883906,38057.449129,783.261096,42179.2754150736,0.002076,-0.001027,-0.066875,0.0669150964282351
2014-03-07 22:53:49,82429.0,18168.885983,38057.448102,783.194219,42179.2741412693,0.002076,-0.001027,-0.066879,0.0669190940315244
2014-03-07 22:53:50,82430.0,18168.888059,38057.447074,783.127337,42179.2728661453,0.002076,-0.001027,-0.066883,0.0669230916351001
2014-03-07 22:53:51,82431.0,18168.890135,38057.446047,783.060452,42179.271591974,0.002076,-0.001027,-0.066887,0.0669270892389621
2014-03-07 22:53:52,82432.0,18168.892212,38057.445019,782.993562,42179.2703173445,0.002076,-0.001028,-0.066892,0.0669321015955722
2014-03-07 22:53:53,82433.0,18168.894288,38057.443992,782.926669,42179.269043237,0.002076,-0.001028,-0.066896,0.0669360991991616
2014-03-07 22:53:54,82434.0,18168.896364,38057.442964,782.859771,42179.2677682405,0.002076,-0.001028,-0.0669,0.0669400968030373
2014-03-07 22:53:55,82435.0,18168.89844,38057.441936,782.792869,42179.2664932761,0.002076,-0.001028,-0.066904,0.0669440944071992
2014-03-07 22:53:56,82436.0,18168.900516,38057.440908,782.725963,42179.2652183436,0.002076,-0.001028,-0.066908,0.0669480920116474
2014-03-07 22:53:57,82437.0,18168.902592,38057.43988,782.659052,42179.2639434246,0.002076,-0.001028,-0.066912,0.0669520896163817
2014-03-07 22:53:58,82438.0,18168.904668,38057.438852,782.592138,42179.2626685561,0.002076,-0.001028,-0.066917,0.0669570866227019
2014-03-07 22:53:59,82439.0,18168.906744,38057.437824,782.525219,42179.2613937011,0.002076,-0.001028,-0.066921,0.0669610842280798
2014-03-07 22:54:00,82440.0,18168.90882,38057.436796,782.458296,42179.2601188782,0.002076,-0.001028,-0.066925,0.0669650818337438
2014-03-07 22:54:01,82441.0,18168.910896,38057.435768,782.391369,42179.2588440873,0.002076,-0.001028,-0.066929,0.0669690794396937
2014-03-07 22:54:02,82442.0,18168.912972,38057.434739,782.324438,42179.2575684263,0.002076,-0.001028,-0.066933,0.0669730770459294
2014-03-07 22:54:03,82443.0,18168.915048,38057.433711,782.257503,42179.2562936996,0.002076,-0.001029,-0.066937,0.0669770900084499
2014-03-07 22:54:04,82444.0,18168.917123,38057.432682,782.190563,42179.2550176535,0.002076,-0.001029,-0.066942,0.0669820870158582
2014-03-07 22:54:05,82445.0,18168.919199,38057.431653,782.12362,42179.2537420889,0.002076,-0.001029,-0.066946,0.0669860846221064
2014-03-07 22:54:06,82446.0,18168.921274,38057.430624,782.056672,42179.2524661071,0.002076,-0.001029,-0.06695,0.0669900822286404
2014-03-07 22:54:07,82447.0,18168.92335,38057.429596,781.98972,42179.2511914906,0.002076,-0.001029,-0.066954,0.0669940798354601
2014-03-07 22:54:08,82448.0,18168.925426,38057.428567,781.922764,42179.2499160039,0.002075,-0.001029,-0.066958,0.0669980464640574
2014-03-07 22:54:09,82449.0,18168.927501,38057.427538,781.855804,42179.2486401188,0.002075,-0.001029,-0.066962,0.0670020440732967
2014-03-07 22:54:10,82450.0,18168.929576,38057.426508,781.788839,42179.2473633451,0.002075,-0.001029,-0.066966,0.0670060416828214
2014-03-07 22:54:11,82451.0,18168.931652,38057.425479,781.721871,42179.2460879552,0.002075,-0.001029,-0.066971,0.0670110386951284
2014-03-07 22:54:12,82452.0,18168.933727,38057.42445,781.654898,42179.2448121483,0.002075,-0.001029,-0.066975,0.067015036305295
2014-03-07 22:54:13,82453.0,18168.935802,38057.42342,781.587921,42179.2435354715,0.002075,-0.001029,-0.066979,0.0670190339157467
2014-03-07 22:54:14,82454.0,18168.937878,38057.422391,781.52094,42179.24226016,0.002075,-0.00103,-0.066983,0.0670230468868732
2014-03-07 22:54:15,82455.0,18168.939953,38057.421361,781.453955,42179.2409835479,0.002075,-0.00103,-0.066987,0.067027044496979
2014-03-07 22:54:16,82456.0,18168.942028,38057.420332,781.386966,42179.2397078703,0.002075,-0.00103,-0.066991,0.0670310421073699
2014-03-07 22:54:17,82457.0,18168.944103,38057.419302,781.319972,42179.2384313044,0.002075,-0.00103,-0.066996,0.0670360391207595
2014-03-07 22:54:18,82458.0,18168.946178,38057.418272,781.252975,42179.2371547894,0.002075,-0.00103,-0.067,0.0670400367317918
2014-03-07 22:54:19,82459.0,18168.948253,38057.417242,781.185973,42179.2358782883,0.002075,-0.00103,-0.067004,0.0670440343431092
2014-03-07 22:54:20,82460.0,18168.950328,38057.416212,781.118967,42179.2346018196,0.002075,-0.00103,-0.067008,0.0670480319547114
2014-03-07 22:54:21,82461.0,18168.952403,38057.415182,781.051957,42179.2333253834,0.002075,-0.00103,-0.067012,0.0670520295665985
2014-03-07 22:54:22,82462.0,18168.954478,38057.414151,780.984943,42179.2320480775,0.002075,-0.00103,-0.067016,0.0670560271787704
2014-03-07 22:54:23,82463.0,18168.956552,38057.413121,780.917924,42179.230771257,0.002075,-0.00103,-0.06702,0.0670600247912271
2014-03-07 22:54:24,82464.0,18168.958627,38057.412091,780.850902,42179.2294949183,0.002075,-0.00103,-0.067025,0.0670650218071984
2014-03-07 22:54:25,82465.0,18168.960702,38057.41106,780.783875,42179.2282176914,0.002075,-0.001031,-0.067029,0.0670690347850631
2014-03-07 22:54:26,82466.0,18168.962777,38057.41003,780.716844,42179.2269413993,0.002075,-0.001031,-0.067033,0.0670730323975292
2014-03-07 22:54:27,82467.0,18168.964851,38057.408999,780.649809,42179.2256638067,0.002075,-0.001031,-0.067037,0.06707703001028
2014-03-07 22:54:28,82468.0,18168.966926,38057.407968,780.58277,42179.2243866775,0.002075,-0.001031,-0.067041,0.0670810276233154
2014-03-07 22:54:29,82469.0,18168.969,38057.406937,780.515727,42179.2231091502,0.002074,-0.001031,-0.067045,0.0670849943131845
2014-03-07 22:54:30,82470.0,18168.971075,38057.405906,780.448679,42179.2218320678,0.002074,-0.001031,-0.06705,0.0670899913325378
2014-03-07 22:54:31,82471.0,18168.973149,38057.404875,780.381628,42179.2205546058,0.002074,-0.001031,-0.067054,0.0670939889483402
2014-03-07 22:54:32,82472.0,18168.975223,38057.403844,780.314572,42179.2192771579,0.002074,-0.001031,-0.067058,0.0670979865644268
2014-03-07 22:54:33,82473.0,18168.977298,38057.402813,780.247512,42179.2180001735,0.002074,-0.001031,-0.067062,0.0671019841807975
2014-03-07 22:54:34,82474.0,18168.979372,38057.401782,780.180448,42179.2167227911,0.002074,-0.001031,-0.067066,0.0671059817974523
2014-03-07 22:54:35,82475.0,18168.981446,38057.40075,780.11338,42179.2154445391,0.002074,-0.001031,-0.06707,0.0671099794143911
2014-03-07 22:54:36,82476.0,18168.98352,38057.399719,780.046308,42179.2141672222,0.002074,-0.001032,-0.067074,0.0671139924009889
2014-03-07 22:54:37,82477.0,18168.985594,38057.398687,779.979231,42179.2128890173,0.002074,-0.001032,-0.067079,0.0671189894217724
2014-03-07 22:54:38,82478.0,18168.987668,38057.397655,779.912151,42179.2116108636,0.002074,-0.001032,-0.067083,0.0671229870387187
2014-03-07 22:54:39,82479.0,18168.989742,38057.396624,779.845066,42179.2103336266,0.002074,-0.001032,-0.067087,0.0671269846559489
2014-03-07 22:54:40,82480.0,18168.991816,38057.395592,779.777977,42179.2090555201,0.002074,-0.001032,-0.067091,0.067130982273463
2014-03-07 22:54:41,82481.0,18168.99389,38057.39456,779.710884,42179.2077774465,0.002074,-0.001032,-0.067095,0.0671349798912609
2014-03-07 22:54:42,82482.0,18168.995964,38057.393528,779.643787,42179.2064994058,0.002074,-0.001032,-0.067099,0.0671389775093425
2014-03-07 22:54:43,82483.0,18168.998038,38057.392496,779.576685,42179.2052213794,0.002074,-0.001032,-0.067103,0.0671429751277079
2014-03-07 22:54:44,82484.0,18169.000112,38057.391463,779.50958,42179.2039425022,0.002074,-0.001032,-0.067108,0.0671479721510635
2014-03-07 22:54:45,82485.0,18169.002185,38057.390431,779.44247,42179.202664111,0.002074,-0.001032,-0.067112,0.0671519697700671
2014-03-07 22:54:46,82486.0,18169.004259,38057.389399,779.375357,42179.2013862019,0.002074,-0.001032,-0.067116,0.0671559673893542
2014-03-07 22:54:47,82487.0,18169.006333,38057.388366,779.308239,42179.2001074051,0.002074,-0.001033,-0.06712,0.0671599803826654
2014-03-07 22:54:48,82488.0,18169.008406,38057.387334,779.241117,42179.1988291127,0.002074,-0.001033,-0.067124,0.0671639780016044
2014-03-07 22:54:49,82489.0,18169.01048,38057.386301,779.173991,42179.1975503819,0.002073,-0.001033,-0.067128,0.0671679447504537
2014-03-07 22:54:50,82490.0,18169.012553,38057.385268,779.10686,42179.1962712349,0.002073,-0.001033,-0.067132,0.0671719423717969
2014-03-07 22:54:51,82491.0,18169.014627,38057.384235,779.039726,42179.1949925701,0.002073,-0.001033,-0.067137,0.0671769393988741
2014-03-07 22:54:52,82492.0,18169.0167,38057.383202,778.972587,42179.1937134892,0.002073,-0.001033,-0.067141,0.0671809370208544
2014-03-07 22:54:53,82493.0,18169.018773,38057.382169,778.905444,42179.1924344414,0.002073,-0.001033,-0.067145,0.0671849346431177
2014-03-07 22:54:54,82494.0,18169.020847,38057.381136,778.838298,42179.1911558759,0.002073,-0.001033,-0.067149,0.0671889322656641
2014-03-07 22:54:55,82495.0,18169.02292,38057.380103,778.771147,42179.1898768943,0.002073,-0.001033,-0.067153,0.0671929298884935
2014-03-07 22:54:56,82496.0,18169.024993,38057.37907,778.703991,42179.1885979274,0.002073,-0.001033,-0.067157,0.0671969275116058
2014-03-07 22:54:57,82497.0,18169.027066,38057.378036,778.636832,42179.1873181099,0.002073,-0.001033,-0.067161,0.0672009251350009
2014-03-07 22:54:58,82498.0,18169.029139,38057.377003,778.569669,42179.1860392278,0.002073,-0.001034,-0.067165,0.0672049381370149
2014-03-07 22:54:59,82499.0,18169.031212,38057.375969,778.502501,42179.1847594582,0.002073,-0.001034,-0.06717,0.0672099351658667
2014-03-07 22:55:00,82500.0,18169.033285,38057.374935,778.435329,42179.1834797218,0.002073,-0.001034,-0.067174,0.0672139327892662
2014-03-07 22:55:01,82501.0,18169.035358,38057.373902,778.368154,42179.1822009394,0.002073,-0.001034,-0.067178,0.0672179304129486
2014-03-07 22:55:02,82502.0,18169.037431,38057.372868,778.300974,42179.1809212696,0.002073,-0.001034,-0.067182,0.0672219280369137
2014-03-07 22:55:03,82503.0,18169.039504,38057.371834,778.233789,42179.1796416145,0.002073,-0.001034,-0.067186,0.0672259256611614
2014-03-07 22:55:04,82504.0,18169.041576,38057.3708,778.166601,42179.1783615805,0.002073,-0.001034,-0.06719,0.0672299232856918
2014-03-07 22:55:05,82505.0,18169.043649,38057.369766,778.099409,42179.1770820106,0.002073,-0.001034,-0.067194,0.0672339209105047
2014-03-07 22:55:06,82506.0,18169.045722,38057.368732,778.032212,42179.1758024555,0.002073,-0.001034,-0.067199,0.0672389179419181
2014-03-07 22:55:07,82507.0,18169.047794,38057.367697,777.965012,42179.1745216192,0.002073,-0.001034,-0.067203,0.0672429155673667
2014-03-07 22:55:08,82508.0,18169.049867,38057.366663,777.897807,42179.1732421309,0.002073,-0.001034,-0.067207,0.0672469131930976
2014-03-07 22:55:09,82509.0,18169.05194,38057.365628,777.830598,42179.1719617737,0.002073,-0.001035,-0.067211,0.0672509262018004
2014-03-07 22:55:10,82510.0,18169.054012,38057.364594,777.763385,42179.1706819215,0.002072,-0.001035,-0.067215,0.0672548930115869
2014-03-07 22:55:11,82511.0,18169.056084,38057.363559,777.696168,42179.1694012004,0.002072,-0.001035,-0.067219,0.0672588906390821
2014-03-07 22:55:12,82512.0,18169.058157,38057.362524,777.628946,42179.1681209251,0.002072,-0.001035,-0.067223,0.0672628882668593
2014-03-07 22:55:13,82513.0,18169.060229,38057.361489,777.561721,42179.166840271,0.002072,-0.001035,-0.067228,0.0672678853019775
2014-03-07 22:55:14,82514.0,18169.062301,38057.360455,777.494491,42179.1655605342,0.002072,-0.001035,-0.067232,0.0672718829303893
2014-03-07 22:55:15,82515.0,18169.064374,38057.359419,777.427258,42179.1642794755,0.002072,-0.001035,-0.067236,0.067275880559083
2014-03-07 22:55:16,82516.0,18169.066446,38057.358384,777.36002,42179.1629989035,0.002072,-0.001035,-0.06724,0.0672798781880586
2014-03-07 22:55:17,82517.0,18169.068518,38057.357349,777.292778,42179.1617183651,0.002072,-0.001035,-0.067244,0.067283875817316
2014-03-07 22:55:18,82518.0,18169.07059,38057.356314,777.225532,42179.1604378602,0.002072,-0.001035,-0.067248,0.0672878734468552
2014-03-07 22:55:19,82519.0,18169.072662,38057.355278,777.158281,42179.1591564682,0.002072,-0.001035,-0.067252,0.0672918710766761
2014-03-07 22:55:20,82520.0,18169.074734,38057.354243,777.091027,42179.1578760306,0.002072,-0.001036,-0.067256,0.0672958840940514
2014-03-07 22:55:21,82521.0,18169.076806,38057.353207,777.023769,42179.1565947243,0.002072,-0.001036,-0.067261,0.0673008811309332
2014-03-07 22:55:22,82522.0,18169.078878,38057.352172,776.956506,42179.1553143355,0.002072,-0.001036,-0.067265,0.0673048787607555
2014-03-07 22:55:23,82523.0,18169.08095,38057.351136,776.889239,42179.1540330781,0.002072,-0.001036,-0.067269,0.0673088763908595
2014-03-07 22:55:24,82524.0,18169.083021,38057.3501,776.821968,42179.1527514236,0.002072,-0.001036,-0.067273,0.067312874021245
2014-03-07 22:55:25,82525.0,18169.085093,38057.349064,776.754693,42179.1514702337,0.002072,-0.001036,-0.067277,0.0673168716519121
2014-03-07 22:55:26,82526.0,18169.087165,38057.348028,776.687414,42179.1501890774,0.002072,-0.001036,-0.067281,0.0673208692828606
2014-03-07 22:55:27,82527.0,18169.089236,38057.346992,776.620131,42179.1489075242,0.002072,-0.001036,-0.067285,0.0673248669140905
2014-03-07 22:55:28,82528.0,18169.091308,38057.345956,776.552843,42179.147626417,0.002072,-0.001036,-0.067289,0.0673288645456018
2014-03-07 22:55:29,82529.0,18169.09338,38057.344919,776.485552,42179.1463444598,0.002071,-0.001036,-0.067294,0.0673338308207694
2014-03-07 22:55:30,82530.0,18169.095451,38057.343883,776.418256,42179.1450629896,0.002071,-0.001036,-0.067298,0.0673378284547401
2014-03-07 22:55:31,82531.0,18169.097522,38057.342847,776.350956,42179.1437815531,0.002071,-0.001037,-0.067302,0.0673418414806129
2014-03-07 22:55:32,82532.0,18169.099594,38057.34181,776.283652,42179.142499679,0.002071,-0.001037,-0.067306,0.0673458391142319
2014-03-07 22:55:33,82533.0,18169.101665,38057.340773,776.216344,42179.141217408,0.002071,-0.001037,-0.06731,0.0673498367481318
2014-03-07 22:55:34,82534.0,18169.103736,38057.339737,776.149032,42179.1399360732,0.002071,-0.001037,-0.067314,0.0673538343823126
2014-03-07 22:55:35,82535.0,18169.105808,38057.3387,776.081716,42179.1386543007,0.002071,-0.001037,-0.067318,0.0673578320167744
2014-03-07 22:55:36,82536.0,18169.107879,38057.337663,776.014396,42179.1373721315,0.002071,-0.001037,-0.067322,0.067361829651517
2014-03-07 22:55:37,82537.0,18169.10995,38057.336626,775.947071,42179.1360899778,0.002071,-0.001037,-0.067327,0.0673668266953402
2014-03-07 22:55:38,82538.0,18169.112021,38057.335589,775.879742,42179.134807858,0.002071,-0.001037,-0.067331,0.0673708243307146
2014-03-07 22:55:39,82539.0,18169.114092,38057.334551,775.81241,42179.1335248884,0.002071,-0.001037,-0.067335,0.0673748219663696
2014-03-07 22:55:40,82540.0,18169.116163,38057.333514,775.745073,42179.1322428366,0.002071,-0.001037,-0.067339,0.0673788196023053
2014-03-07 22:55:41,82541.0,18169.118234,38057.332477,775.677732,42179.1309608189,0.002071,-0.001037,-0.067343,0.0673828172385216
2014-03-07 22:55:42,82542.0,18169.120305,38057.331439,775.610387,42179.1296779329,0.002071,-0.001038,-0.067347,0.0673868302712036
2014-03-07 22:55:43,82543.0,18169.122376,38057.330402,775.543037,42179.128395965,0.002071,-0.001038,-0.067351,0.0673908279070676
2014-03-07 22:55:44,82544.0,18169.124446,38057.329364,775.475684,42179.1271127164,0.002071,-0.001038,-0.067355,0.0673948255432121
2014-03-07 22:55:45,82545.0,18169.126517,38057.328326,775.408326,42179.1258299143,0.002071,-0.001038,-0.06736,0.0673998225887873
2014-03-07 22:55:46,82546.0,18169.128588,38057.327288,775.340965,42179.1245471647,0.002071,-0.001038,-0.067364,0.0674038202255629
2014-03-07 22:55:47,82547.0,18169.130658,38057.32625,775.273599,42179.1232640002,0.002071,-0.001038,-0.067368,0.0674078178626189
2014-03-07 22:55:48,82548.0,18169.132729,38057.325212,775.206229,42179.1219813005,0.002071,-0.001038,-0.067372,0.0674118154999552
2014-03-07 22:55:49,82549.0,18169.134799,38057.324174,775.138855,42179.1206982043,0.00207,-0.001038,-0.067376,0.0674157824251859
2014-03-07 22:55:50,82550.0,18169.13687,38057.323136,775.071477,42179.1194155731,0.00207,-0.001038,-0.06738,0.0674197800649038
2014-03-07 22:55:51,82551.0,18169.13894,38057.322098,775.004095,42179.1181325453,0.00207,-0.001038,-0.067384,0.0674237777049017
2014-03-07 22:55:52,82552.0,18169.141011,38057.321059,774.936708,42179.1168490618,0.00207,-0.001038,-0.067388,0.0674277753451795
2014-03-07 22:55:53,82553.0,18169.143081,38057.320021,774.869318,42179.1155661026,0.00207,-0.001039,-0.067393,0.0674327877964422
2014-03-07 22:55:54,82554.0,18169.145151,38057.318982,774.801923,42179.1142822569,0.00207,-0.001039,-0.067397,0.0674367854364367
2014-03-07 22:55:55,82555.0,18169.147221,38057.317944,774.734525,42179.1129993662,0.00207,-0.001039,-0.067401,0.0674407830767111
2014-03-07 22:55:56,82556.0,18169.149292,38057.316905,774.667122,42179.1117160199,0.00207,-0.001039,-0.067405,0.0674447807172653
2014-03-07 22:55:57,82557.0,18169.151362,38057.315866,774.599715,42179.1104322773,0.00207,-0.001039,-0.067409,0.0674487783580993
2014-03-07 22:55:58,82558.0,18169.153432,38057.314827,774.532304,42179.1091485689,0.00207,-0.001039,-0.067413,0.067452775999213
2014-03-07 22:55:59,82559.0,18169.155502,38057.313788,774.464889,42179.107864895,0.00207,-0.001039,-0.067417,0.0674567736406063
2014-03-07 22:56:00,82560.0,18169.157572,38057.312749,774.397469,42179.1065812371,0.00207,-0.001039,-0.067421,0.0674607712822793
2014-03-07 22:56:01,82561.0,18169.159642,38057.31171,774.330046,42179.1052976319,0.00207,-0.001039,-0.067425,0.0674647689242319
2014-03-07 22:56:02,82562.0,18169.161712,38057.31067,774.262618,42179.1040131406,0.00207,-0.001039,-0.06743,0.0674697659770656
2014-03-07 22:56:03,82563.0,18169.163781,38057.309631,774.195187,42179.1027291736,0.00207,-0.001039,-0.067434,0.067473763619647
2014-03-07 22:56:04,82564.0,18169.165851,38057.308591,774.127751,42179.1014447512,0.00207,-0.00104,-0.067438,0.0674777766675815
2014-03-07 22:56:05,82565.0,18169.167921,38057.307552,774.060311,42179.1001612656,0.00207,-0.00104,-0.067442,0.067481774309809
2014-03-07 22:56:06,82566.0,18169.16999,38057.306512,773.992867,42179.0988764815,0.00207,-0.00104,-0.067446,0.067485771952316
2014-03-07 22:56:07,82567.0,18169.17206,38057.305472,773.925419,42179.0975921626,0.00207,-0.00104,-0.06745,0.0674897695951023
2014-03-07 22:56:08,82568.0,18169.17413,38057.304433,773.857967,42179.0963087806,0.00207,-0.00104,-0.067454,0.067493767238168
2014-03-07 22:56:09,82569.0,18169.176199,38057.303393,773.79051,42179.0950240818,0.002069,-0.00104,-0.067458,0.0674977342212315
2014-03-07 22:56:10,82570.0,18169.178269,38057.302353,773.72305,42179.0937398667,0.002069,-0.00104,-0.067462,0.0675017318666714
2014-03-07 22:56:11,82571.0,18169.180338,38057.301312,773.655585,42179.0924543348,0.002069,-0.00104,-0.067467,0.0675067289238636
2014-03-07 22:56:12,82572.0,18169.182407,38057.300272,773.588117,42179.0911697582,0.002069,-0.00104,-0.067471,0.0675107265699311
2014-03-07 22:56:13,82573.0,18169.184477,38057.299232,773.520644,42179.0898856286,0.002069,-0.00104,-0.067475,0.0675147242162774
2014-03-07 22:56:14,82574.0,18169.186546,38057.298191,773.453167,42179.0886002007,0.002069,-0.00104,-0.067479,0.0675187218629026
2014-03-07 22:56:15,82575.0,18169.188615,38057.297151,773.385686,42179.0873157098,0.002069,-0.001041,-0.067483,0.0675227349194329
2014-03-07 22:56:16,82576.0,18169.190684,38057.29611,773.318201,42179.0860303512,0.002069,-0.001041,-0.067487,0.0675267325657032
2014-03-07 22:56:17,82577.0,18169.192753,38057.29507,773.250712,42179.0847459297,0.002069,-0.001041,-0.067491,0.0675307302122523
2014-03-07 22:56:18,82578.0,18169.194822,38057.294029,773.183219,42179.0834606407,0.002069,-0.001041,-0.067495,0.06753472785908
2014-03-07 22:56:19,82579.0,18169.196891,38057.292988,773.115721,42179.0821753681,0.002069,-0.001041,-0.067499,0.0675387255061864
2014-03-07 22:56:20,82580.0,18169.19896,38057.291947,773.04822,42179.0808901486,0.002069,-0.001041,-0.067504,0.0675437225654612
2014-03-07 22:56:21,82581.0,18169.201029,38057.290906,772.980714,42179.0796049456,0.002069,-0.001041,-0.067508,0.0675477202131945
2014-03-07 22:56:22,82582.0,18169.203098,38057.289865,772.913204,42179.0783197775,0.002069,-0.001041,-0.067512,0.0675517178612062
2014-03-07 22:56:23,82583.0,18169.205167,38057.288824,772.84569,42179.0770346442,0.002069,-0.001041,-0.067516,0.0675557155094963
2014-03-07 22:56:24,82584.0,18169.207235,38057.287782,772.778172,42179.0757482127,0.002069,-0.001041,-0.06752,0.0675597131580648
2014-03-07 22:56:25,82585.0,18169.209304,38057.286741,772.71065,42179.0744631491,0.002069,-0.001041,-0.067524,0.0675637108069117
2014-03-07 22:56:26,82586.0,18169.211373,38057.285699,772.643124,42179.0731772182,0.002069,-0.001042,-0.067528,0.067567723870203
2014-03-07 22:56:27,82587.0,18169.213441,38057.284658,772.575594,42179.0718917937,0.002069,-0.001042,-0.067532,0.0675717215186945
2014-03-07 22:56:28,82588.0,18169.21551,38057.283616,772.508059,42179.0706059143,0.002068,-0.001042,-0.067536,0.0675756885573503
2014-03-07 22:56:29,82589.0,18169.217578,38057.282574,772.440521,42179.0693196575,0.002068,-0.001042,-0.067541,0.0675806856209672
2014-03-07 22:56:30,82590.0,18169.219647,38057.281533,772.372978,42179.0680347503,0.002068,-0.001042,-0.067545,0.0675846832721734
2014-03-07 22:56:31,82591.0,18169.221715,38057.280491,772.305432,42179.0667485635,0.002068,-0.001042,-0.067549,0.0675886809236576
2014-03-07 22:56:32,82592.0,18169.223783,38057.279449,772.237881,42179.0654623933,0.002068,-0.001042,-0.067553,0.0675926785754197
2014-03-07 22:56:33,82593.0,18169.225852,38057.278406,772.170326,42179.0641757867,0.002068,-0.001042,-0.067557,0.0675966762274596
2014-03-07 22:56:34,82594.0,18169.22792,38057.277364,772.102767,42179.0628896867,0.002068,-0.001042,-0.067561,0.0676006738797773
2014-03-07 22:56:35,82595.0,18169.229988,38057.276322,772.035204,42179.0616036217,0.002068,-0.001042,-0.067565,0.0676046715323727
2014-03-07 22:56:36,82596.0,18169.232056,38057.275279,771.967636,42179.0603166713,0.002068,-0.001042,-0.067569,0.0676086691852458
2014-03-07 22:56:37,82597.0,18169.234124,38057.274237,771.900065,42179.0590306766,0.002068,-0.001043,-0.067573,0.0676126822571032
2014-03-07 22:56:38,82598.0,18169.236192,38057.273194,771.83249,42179.0577438147,0.002068,-0.001043,-0.067577,0.0676166799096199
2014-03-07 22:56:39,82599.0,18169.23826,38057.272152,771.76491,42179.0564578719,0.002068,-0.001043,-0.067582,0.0676216769756563
2014-03-07 22:56:40,82600.0,18169.240328,38057.271109,771.697326,42179.0551710621,0.002068,-0.001043,-0.067586,0.0676256746287976
2014-03-07 22:56:41,82601.0,18169.242396,38057.270066,771.629739,42179.0538843058,0.002068,-0.001043,-0.06759,0.0676296722822165
2014-03-07 22:56:42,82602.0,18169.244464,38057.269023,771.562147,42179.0525975664,0.002068,-0.001043,-0.067594,0.0676336699359128
2014-03-07 22:56:43,82603.0,18169.246531,38057.26798,771.494551,42179.0513104315,0.002068,-0.001043,-0.067598,0.0676376675898866
2014-03-07 22:56:44,82604.0,18169.248599,38057.266937,771.426951,42179.0500237626,0.002068,-0.001043,-0.067602,0.0676416652441378
2014-03-07 22:56:45,82605.0,18169.250667,38057.265894,771.359347,42179.048737129,0.002068,-0.001043,-0.067606,0.0676456628986663
2014-03-07 22:56:46,82606.0,18169.252734,38057.26485,771.291738,42179.0474491793,0.002068,-0.001043,-0.06761,0.0676496605534721
