Latitude,Longitude,"Time
(UTC)","Seconds
(UTC)","Air
Temp
350 hPa
(°C)","Air
Temp
300 hPa
(°C)","Air
Temp
250 hPa
(°C)","Air
Temp
200 hPa
(°C)","Air
Temp
150 hPa
(°C)","∂SAT
350 hPa
26,632 ft
(°K)","∂SAT
300 hPa
30,066 ft
(°K)","∂SAT
250 hPa
34,000 ft
(°K)","∂SAT
200 hPa
38,632 ft
(°K)","∂SAT
150 hPa
44,321 ft
(°K)"
-35,96,2019-03-09 00:00:00,86400,-31.95,-41.65,-50.75,-52.35,-58.85,5.81331840000001,2.91675920000003,1.61080000000001,4.14952680000005,-2.35047319999995
-35,96,2019-06-28 03:00:00,97200,-31.85,-41.65,-51.35,-52.85,-59.35,5.91331840000004,2.91675920000003,1.01080000000002,3.64952680000005,-2.85047319999995
-35,97,2019-03-09 18:00:00,64800,-32.35,-40.65,-49.35,-52.25,-59.65,5.41331840000004,3.91675920000003,3.01080000000002,4.24952680000004,-3.15047319999996
-35,97,2019-03-09 21:00:00,75600,-32.25,-40.85,-49.75,-51.85,-59.15,5.51331840000003,3.71675920000004,2.61080000000001,4.64952680000005,-2.65047319999996
-35,97,2019-03-09 00:00:00,86400,-32.15,-41.65,-50.55,-52.35,-58.75,5.61331840000003,2.91675920000003,1.8108,4.14952680000005,-2.25047319999996
-35,97,2019-06-28 03:00:00,97200,-32.05,-41.85,-51.15,-52.95,-59.05,5.71331840000002,2.71675920000004,1.21080000000001,3.54952680000002,-2.55047319999997
-35,98,2019-03-09 18:00:00,64800,-32.15,-40.75,-49.15,-52.25,-59.75,5.61331840000003,3.81675920000004,3.21080000000001,4.24952680000004,-3.25047319999996
-35,98,2019-03-09 21:00:00,75600,-32.35,-40.85,-49.45,-51.95,-59.05,5.41331840000004,3.71675920000004,2.91079999999999,4.54952680000002,-2.55047319999997
-35,98,2019-03-09 00:00:00,86400,-32.25,-41.55,-50.35,-52.25,-58.65,5.51331840000003,3.01675920000002,2.01080000000002,4.24952680000004,-2.15047319999996
-35,98,2019-06-28 03:00:00,97200,-32.35,-41.95,-51.05,-52.85,-58.95,5.41331840000004,2.61675920000002,1.3108,3.64952680000005,-2.45047319999998
-35,99,2019-03-09 18:00:00,64800,-31.95,-40.95,-49.05,-52.25,-59.85,5.81331840000001,3.61675920000002,3.3108,4.24952680000004,-3.35047319999995
-35,99,2019-03-09 21:00:00,75600,-32.25,-40.85,-49.25,-51.95,-59.05,5.51331840000003,3.71675920000004,3.11080000000001,4.54952680000002,-2.55047319999997
-35,99,2019-03-09 00:00:00,86400,-32.35,-41.45,-49.95,-52.35,-58.65,5.41331840000004,3.11675920000002,2.41079999999999,4.14952680000005,-2.15047319999996
-35,99,2019-06-28 03:00:00,97200,-32.45,-41.85,-50.95,-52.85,-58.75,5.31331840000001,2.71675920000004,1.41079999999999,3.64952680000005,-2.25047319999996
-35,100,2019-03-09 18:00:00,64800,-31.85,-41.15,-48.95,-52.25,-59.95,5.91331840000004,3.41675920000003,3.41079999999999,4.24952680000004,-3.45047319999998
-35,100,2019-03-09 21:00:00,75600,-32.05,-40.95,-49.15,-51.85,-59.05,5.71331840000002,3.61675920000002,3.21080000000001,4.64952680000005,-2.55047319999997
-35,100,2019-03-09 00:00:00,86400,-32.55,-41.45,-49.75,-52.35,-58.65,5.21331840000002,3.11675920000002,2.61080000000001,4.14952680000005,-2.15047319999996
-35,100,2019-06-28 03:00:00,97200,-32.65,-41.75,-50.85,-52.75,-58.55,5.11331840000003,2.81675920000004,1.51080000000002,3.74952680000004,-2.05047319999997
-35,101,2019-03-09 18:00:00,64800,-31.95,-41.35,-48.95,-52.15,-59.95,5.81331840000001,3.21675920000004,3.41079999999999,4.34952680000004,-3.45047319999998
-35,101,2019-03-09 21:00:00,75600,-32.05,-41.05,-49.05,-51.75,-59.15,5.71331840000002,3.51675920000002,3.3108,4.74952680000004,-2.65047319999996
-35,101,2019-03-09 00:00:00,86400,-32.65,-41.55,-49.45,-52.35,-58.55,5.11331840000003,3.01675920000002,2.91079999999999,4.14952680000005,-2.05047319999997
-35,101,2019-06-28 03:00:00,97200,-32.75,-41.65,-50.65,-52.55,-58.45,5.01331840000003,2.91675920000003,1.71080000000001,3.94952680000003,-1.95047319999998
-35,102,2019-03-09 18:00:00,64800,-32.15,-41.45,-48.85,-52.15,-59.85,5.61331840000003,3.11675920000002,3.51080000000002,4.34952680000004,-3.35047319999995
-35,102,2019-03-09 21:00:00,75600,-31.95,-41.25,-48.95,-51.75,-59.35,5.81331840000001,3.31675920000004,3.41079999999999,4.74952680000004,-2.85047319999995
-35,102,2019-03-09 00:00:00,86400,-32.75,-41.65,-49.25,-52.25,-58.65,5.01331840000003,2.91675920000003,3.11080000000001,4.24952680000004,-2.15047319999996
-35,102,2019-06-28 03:00:00,97200,-32.85,-41.65,-50.35,-52.45,-58.45,4.91331840000004,2.91675920000003,2.01080000000002,4.04952680000002,-1.95047319999998
-35,103,2019-03-09 18:00:00,64800,-32.35,-41.55,-48.75,-52.05,-59.85,5.41331840000004,3.01675920000002,3.61080000000001,4.44952680000003,-3.35047319999995
-35,103,2019-03-09 21:00:00,75600,-31.95,-41.55,-48.85,-51.75,-59.55,5.81331840000001,3.01675920000002,3.51080000000002,4.74952680000004,-3.05047319999997
-35,103,2019-03-09 00:00:00,86400,-32.65,-41.85,-49.25,-52.15,-58.85,5.11331840000003,2.71675920000004,3.11080000000001,4.34952680000004,-2.35047319999995
-35,103,2019-06-28 03:00:00,97200,-32.95,-41.65,-49.95,-52.35,-58.55,4.81331840000001,2.91675920000003,2.41079999999999,4.14952680000005,-2.05047319999997
-35,104,2019-03-09 18:00:00,64800,-32.55,-41.45,-48.55,-51.95,-59.85,5.21331840000002,3.11675920000002,3.8108,4.54952680000002,-3.35047319999995
-35,104,2019-03-09 21:00:00,75600,-32.15,-41.75,-48.75,-51.75,-59.75,5.61331840000003,2.81675920000004,3.61080000000001,4.74952680000004,-3.25047319999996
-35,104,2019-03-09 00:00:00,86400,-32.55,-41.95,-49.05,-51.95,-59.15,5.21331840000002,2.61675920000002,3.3108,4.54952680000002,-2.65047319999996
-35,104,2019-06-28 03:00:00,97200,-32.95,-41.65,-49.65,-52.25,-58.55,4.81331840000001,2.91675920000003,2.71080000000001,4.24952680000004,-2.05047319999997
-35,105,2019-03-09 18:00:00,64800,-32.65,-41.35,-48.15,-51.85,-59.85,5.11331840000003,3.21675920000004,4.21080000000001,4.64952680000005,-3.35047319999995
-35,105,2019-03-09 21:00:00,75600,-32.35,-41.75,-48.35,-51.65,-59.85,5.41331840000004,2.81675920000004,4.01080000000002,4.84952680000004,-3.35047319999995
-35,105,2019-03-09 00:00:00,86400,-32.45,-42.05,-48.95,-51.85,-59.35,5.31331840000001,2.51675920000002,3.41079999999999,4.64952680000005,-2.85047319999995
-35,105,2019-06-28 03:00:00,97200,-32.95,-41.75,-49.25,-52.25,-58.75,4.81331840000001,2.81675920000004,3.11080000000001,4.24952680000004,-2.25047319999996
-36,80,2019-03-09 18:00:00,64800,-31.65,-41.25,-49.25,-51.55,-60.25,6.11331840000003,3.31675920000004,3.11080000000001,4.94952680000003,-3.75047319999996
-36,80,2019-03-09 21:00:00,75600,-31.75,-41.35,-48.65,-51.95,-59.85,6.01331840000003,3.21675920000004,3.71080000000001,4.54952680000002,-3.35047319999995
-36,80,2019-03-09 00:00:00,86400,-31.65,-40.95,-48.25,-51.95,-59.95,6.11331840000003,3.61675920000002,4.11080000000001,4.54952680000002,-3.45047319999998
-36,80,2019-06-28 03:00:00,97200,-31.75,-40.65,-48.05,-51.75,-60.05,6.01331840000003,3.91675920000003,4.3108,4.74952680000004,-3.55047319999997
-36,81,2019-03-09 18:00:00,64800,-31.75,-41.35,-49.45,-51.65,-60.25,6.01331840000003,3.21675920000004,2.91079999999999,4.84952680000004,-3.75047319999996
-36,81,2019-03-09 21:00:00,75600,-31.85,-41.45,-48.85,-51.95,-59.95,5.91331840000004,3.11675920000002,3.51080000000002,4.54952680000002,-3.45047319999998
-36,81,2019-03-09 00:00:00,86400,-31.75,-41.25,-48.35,-52.15,-59.95,6.01331840000003,3.31675920000004,4.01080000000002,4.34952680000004,-3.45047319999998
-36,81,2019-06-28 03:00:00,97200,-31.75,-40.95,-48.35,-51.75,-60.05,6.01331840000003,3.61675920000002,4.01080000000002,4.74952680000004,-3.55047319999997
-36,82,2019-03-09 18:00:00,64800,-31.85,-41.35,-49.65,-51.75,-60.15,5.91331840000004,3.21675920000004,2.71080000000001,4.74952680000004,-3.65047319999996
-36,82,2019-03-09 21:00:00,75600,-32.05,-41.45,-49.05,-51.95,-60.05,5.71331840000002,3.11675920000002,3.3108,4.54952680000002,-3.55047319999997
-36,82,2019-03-09 00:00:00,86400,-31.85,-41.25,-48.75,-52.15,-59.95,5.91331840000004,3.31675920000004,3.61080000000001,4.34952680000004,-3.45047319999998
-36,82,2019-06-28 03:00:00,97200,-31.85,-41.15,-48.85,-51.75,-60.05,5.91331840000004,3.41675920000003,3.51080000000002,4.74952680000004,-3.55047319999997
-36,83,2019-03-09 18:00:00,64800,-32.05,-41.25,-49.95,-51.95,-60.05,5.71331840000002,3.31675920000004,2.41079999999999,4.54952680000002,-3.55047319999997
-36,83,2019-03-09 21:00:00,75600,-32.25,-41.45,-49.55,-51.85,-60.15,5.51331840000003,3.11675920000002,2.8108,4.64952680000005,-3.65047319999996
-36,83,2019-03-09 00:00:00,86400,-32.05,-41.35,-49.25,-52.15,-60.05,5.71331840000002,3.21675920000004,3.11080000000001,4.34952680000004,-3.55047319999997
-36,83,2019-06-28 03:00:00,97200,-31.85,-41.15,-49.45,-51.75,-59.95,5.91331840000004,3.41675920000003,2.91079999999999,4.74952680000004,-3.45047319999998
-36,84,2019-03-09 18:00:00,64800,-32.15,-41.25,-50.15,-52.05,-59.95,5.61331840000003,3.31675920000004,2.21080000000001,4.44952680000003,-3.45047319999998
-36,84,2019-03-09 21:00:00,75600,-32.25,-41.35,-49.95,-51.85,-60.15,5.51331840000003,3.21675920000004,2.41079999999999,4.64952680000005,-3.65047319999996
-36,84,2019-03-09 00:00:00,86400,-32.25,-41.35,-49.65,-52.25,-60.15,5.51331840000003,3.21675920000004,2.71080000000001,4.24952680000004,-3.65047319999996
-36,84,2019-06-28 03:00:00,97200,-32.05,-41.25,-50.05,-51.85,-59.95,5.71331840000002,3.31675920000004,2.3108,4.64952680000005,-3.45047319999998
-36,85,2019-03-09 18:00:00,64800,-32.15,-41.15,-50.45,-52.05,-59.95,5.61331840000003,3.41675920000003,1.91079999999999,4.44952680000003,-3.45047319999998
-36,85,2019-03-09 21:00:00,75600,-32.15,-41.35,-50.25,-51.95,-60.25,5.61331840000003,3.21675920000004,2.11080000000001,4.54952680000002,-3.75047319999996
-36,85,2019-03-09 00:00:00,86400,-32.25,-41.45,-49.95,-52.35,-60.15,5.51331840000003,3.11675920000002,2.41079999999999,4.14952680000005,-3.65047319999996
-36,85,2019-06-28 03:00:00,97200,-32.25,-41.35,-50.55,-51.95,-60.05,5.51331840000003,3.21675920000004,1.8108,4.54952680000002,-3.55047319999997
-36,86,2019-03-09 18:00:00,64800,-32.05,-41.05,-50.65,-51.95,-59.85,5.71331840000002,3.51675920000002,1.71080000000001,4.54952680000002,-3.35047319999995
-36,86,2019-03-09 21:00:00,75600,-31.95,-41.25,-50.55,-51.95,-60.25,5.81331840000001,3.31675920000004,1.8108,4.54952680000002,-3.75047319999996
-36,86,2019-03-09 00:00:00,86400,-32.15,-41.45,-50.25,-52.45,-60.15,5.61331840000003,3.11675920000002,2.11080000000001,4.04952680000002,-3.65047319999996
-36,86,2019-06-28 03:00:00,97200,-32.25,-41.45,-50.75,-52.25,-60.05,5.51331840000003,3.11675920000002,1.61080000000001,4.24952680000004,-3.55047319999997
-36,87,2019-03-09 18:00:00,64800,-32.05,-40.95,-50.75,-51.85,-59.75,5.71331840000002,3.61675920000002,1.61080000000001,4.64952680000005,-3.25047319999996
-36,87,2019-03-09 21:00:00,75600,-31.85,-41.15,-50.65,-52.05,-60.15,5.91331840000004,3.41675920000003,1.71080000000001,4.44952680000003,-3.65047319999996
-36,87,2019-03-09 00:00:00,86400,-32.05,-41.45,-50.65,-52.65,-60.15,5.71331840000002,3.11675920000002,1.71080000000001,3.84952680000004,-3.65047319999996
-36,87,2019-06-28 03:00:00,97200,-32.05,-41.55,-51.05,-52.35,-60.05,5.71331840000002,3.01675920000002,1.3108,4.14952680000005,-3.55047319999997
-36,88,2019-03-09 18:00:00,64800,-31.95,-40.75,-50.95,-51.75,-59.65,5.81331840000001,3.81675920000004,1.41079999999999,4.74952680000004,-3.15047319999996
-36,88,2019-03-09 21:00:00,75600,-31.65,-41.05,-50.75,-51.95,-60.05,6.11331840000003,3.51675920000002,1.61080000000001,4.54952680000002,-3.55047319999997
-36,88,2019-03-09 00:00:00,86400,-31.85,-41.35,-50.95,-52.85,-60.05,5.91331840000004,3.21675920000004,1.41079999999999,3.64952680000005,-3.55047319999997
-36,88,2019-06-28 03:00:00,97200,-31.85,-41.55,-51.35,-52.75,-60.05,5.91331840000004,3.01675920000002,1.01080000000002,3.74952680000004,-3.55047319999997
-36,89,2019-03-09 18:00:00,64800,-31.95,-40.65,-51.15,-51.65,-59.55,5.81331840000001,3.91675920000003,1.21080000000001,4.84952680000004,-3.05047319999997
-36,89,2019-03-09 21:00:00,75600,-31.55,-41.05,-50.95,-51.95,-59.95,6.21331840000002,3.51675920000002,1.41079999999999,4.54952680000002,-3.45047319999998
-36,89,2019-03-09 00:00:00,86400,-31.75,-41.35,-51.15,-53.15,-59.95,6.01331840000003,3.21675920000004,1.21080000000001,3.34952680000004,-3.45047319999998
-36,89,2019-06-28 03:00:00,97200,-31.65,-41.55,-51.55,-52.85,-60.05,6.11331840000003,3.01675920000002,0.8108,3.64952680000005,-3.55047319999997
-36,90,2019-03-09 18:00:00,64800,-31.95,-40.65,-51.25,-51.65,-59.35,5.81331840000001,3.91675920000003,1.11080000000001,4.84952680000004,-2.85047319999995
-36,90,2019-03-09 21:00:00,75600,-31.55,-40.95,-51.05,-51.95,-59.75,6.21331840000002,3.61675920000002,1.3108,4.54952680000002,-3.25047319999996
-36,90,2019-03-09 00:00:00,86400,-31.55,-41.35,-51.35,-53.25,-59.75,6.21331840000002,3.21675920000004,1.01080000000002,3.24952680000004,-3.25047319999996
-36,90,2019-06-28 03:00:00,97200,-31.45,-41.55,-51.75,-52.95,-59.95,6.31331840000001,3.01675920000002,0.610800000000012,3.54952680000002,-3.45047319999998
-36,91,2019-03-09 18:00:00,64800,-31.95,-40.75,-51.25,-51.55,-59.15,5.81331840000001,3.81675920000004,1.11080000000001,4.94952680000003,-2.65047319999996
-36,91,2019-03-09 21:00:00,75600,-31.55,-41.05,-51.05,-51.95,-59.65,6.21331840000002,3.51675920000002,1.3108,4.54952680000002,-3.15047319999996
-36,91,2019-03-09 00:00:00,86400,-31.55,-41.35,-51.55,-53.25,-59.55,6.21331840000002,3.21675920000004,0.8108,3.24952680000004,-3.05047319999997
-36,91,2019-06-28 03:00:00,97200,-31.45,-41.55,-51.95,-52.95,-59.75,6.31331840000001,3.01675920000002,0.410799999999995,3.54952680000002,-3.25047319999996
-36,92,2019-03-09 18:00:00,64800,-32.05,-40.85,-51.15,-51.45,-59.05,5.71331840000002,3.71675920000004,1.21080000000001,5.04952680000002,-2.55047319999997
-36,92,2019-03-09 21:00:00,75600,-31.65,-41.15,-50.95,-51.95,-59.35,6.11331840000003,3.41675920000003,1.41079999999999,4.54952680000002,-2.85047319999995
-36,92,2019-03-09 00:00:00,86400,-31.75,-41.45,-51.65,-53.15,-59.25,6.01331840000003,3.11675920000002,0.710800000000006,3.34952680000004,-2.75047319999996
-36,92,2019-06-28 03:00:00,97200,-31.45,-41.45,-52.15,-52.85,-59.55,6.31331840000001,3.11675920000002,0.210800000000006,3.64952680000005,-3.05047319999997
-36,93,2019-03-09 18:00:00,64800,-32.25,-40.95,-50.95,-51.55,-59.05,5.51331840000003,3.61675920000002,1.41079999999999,4.94952680000003,-2.55047319999997
-36,93,2019-03-09 21:00:00,75600,-31.75,-41.25,-50.75,-51.95,-59.15,6.01331840000003,3.31675920000004,1.61080000000001,4.54952680000002,-2.65047319999996
-36,93,2019-03-09 00:00:00,86400,-31.85,-41.55,-51.65,-53.15,-59.15,5.91331840000004,3.01675920000002,0.710800000000006,3.34952680000004,-2.65047319999996
-36,93,2019-06-28 03:00:00,97200,-31.65,-41.45,-52.35,-52.85,-59.45,6.11331840000003,3.11675920000002,0.0108000000000175,3.64952680000005,-2.95047319999998
-36,94,2019-03-09 18:00:00,64800,-32.45,-41.05,-50.55,-51.65,-58.95,5.31331840000001,3.51675920000002,1.8108,4.84952680000004,-2.45047319999998
-36,94,2019-03-09 21:00:00,75600,-32.05,-41.35,-50.45,-51.95,-59.05,5.71331840000002,3.21675920000004,1.91079999999999,4.54952680000002,-2.55047319999997
-36,94,2019-03-09 00:00:00,86400,-32.05,-41.75,-51.45,-53.15,-59.05,5.71331840000002,2.81675920000004,0.910799999999995,3.34952680000004,-2.55047319999997
-36,94,2019-06-28 03:00:00,97200,-31.95,-41.55,-52.25,-52.85,-59.35,5.81331840000001,3.01675920000002,0.110800000000012,3.64952680000005,-2.85047319999995
-36,95,2019-03-09 18:00:00,64800,-32.65,-41.15,-50.15,-51.85,-58.95,5.11331840000003,3.41675920000003,2.21080000000001,4.64952680000005,-2.45047319999998
-36,95,2019-03-09 21:00:00,75600,-32.25,-41.35,-50.15,-52.05,-58.85,5.51331840000003,3.21675920000004,2.21080000000001,4.44952680000003,-2.35047319999995
-36,95,2019-03-09 00:00:00,86400,-32.25,-41.95,-51.35,-53.05,-58.85,5.51331840000003,2.61675920000002,1.01080000000002,3.44952680000003,-2.35047319999995
-36,95,2019-06-28 03:00:00,97200,-32.25,-41.75,-52.15,-52.95,-59.05,5.51331840000003,2.81675920000004,0.210800000000006,3.54952680000002,-2.55047319999997
-36,96,2019-03-09 18:00:00,64800,-32.75,-41.25,-49.85,-52.05,-59.05,5.01331840000003,3.31675920000004,2.51080000000002,4.44952680000003,-2.55047319999997
-36,96,2019-03-09 21:00:00,75600,-32.55,-41.35,-49.85,-52.15,-58.75,5.21331840000002,3.21675920000004,2.51080000000002,4.34952680000004,-2.25047319999996
-36,96,2019-03-09 00:00:00,86400,-32.55,-41.95,-51.15,-52.95,-58.75,5.21331840000002,2.61675920000002,1.21080000000001,3.54952680000002,-2.25047319999996
-36,96,2019-06-28 03:00:00,97200,-32.45,-41.95,-51.85,-52.85,-58.95,5.31331840000001,2.61675920000002,0.510800000000017,3.64952680000005,-2.45047319999998
-36,97,2019-03-09 18:00:00,64800,-32.65,-41.45,-49.65,-52.05,-59.05,5.11331840000003,3.11675920000002,2.71080000000001,4.44952680000003,-2.55047319999997
-36,97,2019-03-09 21:00:00,75600,-32.65,-41.45,-49.55,-52.15,-58.65,5.11331840000003,3.11675920000002,2.8108,4.34952680000004,-2.15047319999996
-36,97,2019-03-09 00:00:00,86400,-32.65,-41.85,-51.05,-52.95,-58.55,5.11331840000003,2.71675920000004,1.3108,3.54952680000002,-2.05047319999997
-36,97,2019-06-28 03:00:00,97200,-32.65,-42.05,-51.75,-52.75,-58.75,5.11331840000003,2.51675920000002,0.610800000000012,3.74952680000004,-2.25047319999996
-36,98,2019-03-09 18:00:00,64800,-32.55,-41.65,-49.65,-52.05,-59.15,5.21331840000002,2.91675920000003,2.71080000000001,4.44952680000003,-2.65047319999996
-36,98,2019-03-09 21:00:00,75600,-32.65,-41.55,-49.25,-52.35,-58.65,5.11331840000003,3.01675920000002,3.11080000000001,4.14952680000005,-2.15047319999996
-36,98,2019-03-09 00:00:00,86400,-32.75,-41.75,-50.95,-52.95,-58.45,5.01331840000003,2.81675920000004,1.41079999999999,3.54952680000002,-1.95047319999998
-36,98,2019-06-28 03:00:00,97200,-32.85,-42.15,-51.65,-52.75,-58.55,4.91331840000004,2.41675920000003,0.710800000000006,3.74952680000004,-2.05047319999997
-36,99,2019-03-09 18:00:00,64800,-32.45,-42.05,-49.75,-51.95,-59.15,5.31331840000001,2.51675920000002,2.61080000000001,4.54952680000002,-2.65047319999996
-36,99,2019-03-09 21:00:00,75600,-32.55,-41.65,-49.05,-52.45,-58.75,5.21331840000002,2.91675920000003,3.3108,4.04952680000002,-2.25047319999996
-36,99,2019-03-09 00:00:00,86400,-32.85,-41.75,-50.75,-53.05,-58.55,4.91331840000004,2.81675920000004,1.61080000000001,3.44952680000003,-2.05047319999997
-36,99,2019-06-28 03:00:00,97200,-32.95,-42.05,-51.75,-52.75,-58.35,4.81331840000001,2.51675920000002,0.610800000000012,3.74952680000004,-1.85047319999995
-36,100,2019-03-09 18:00:00,64800,-32.55,-42.25,-49.95,-51.75,-59.05,5.21331840000002,2.31675920000004,2.41079999999999,4.74952680000004,-2.55047319999997
-36,100,2019-03-09 21:00:00,75600,-32.55,-41.85,-48.95,-52.45,-58.75,5.21331840000002,2.71675920000004,3.41079999999999,4.04952680000002,-2.25047319999996
-36,100,2019-03-09 00:00:00,86400,-32.95,-41.75,-50.55,-53.15,-58.55,4.81331840000001,2.81675920000004,1.8108,3.34952680000004,-2.05047319999997
-36,100,2019-06-28 03:00:00,97200,-33.05,-41.95,-51.85,-52.75,-58.05,4.71331840000002,2.61675920000002,0.510800000000017,3.74952680000004,-1.55047319999997
-36,101,2019-03-09 18:00:00,64800,-32.75,-42.45,-50.15,-51.45,-58.95,5.01331840000003,2.11675920000002,2.21080000000001,5.04952680000002,-2.45047319999998
-36,101,2019-03-09 21:00:00,75600,-32.65,-42.05,-48.85,-52.35,-58.85,5.11331840000003,2.51675920000002,3.51080000000002,4.14952680000005,-2.35047319999995
-36,101,2019-03-09 00:00:00,86400,-33.05,-41.95,-50.25,-53.25,-58.45,4.71331840000002,2.61675920000002,2.11080000000001,3.24952680000004,-1.95047319999998
-36,101,2019-06-28 03:00:00,97200,-33.15,-41.95,-51.85,-52.45,-58.05,4.61331840000003,2.61675920000002,0.510800000000017,4.04952680000002,-1.55047319999997
-36,102,2019-03-09 18:00:00,64800,-32.85,-42.35,-50.25,-51.25,-58.85,4.91331840000004,2.21675920000004,2.11080000000001,5.24952680000004,-2.35047319999995
-36,102,2019-03-09 21:00:00,75600,-32.75,-42.25,-48.85,-52.15,-58.85,5.01331840000003,2.31675920000004,3.51080000000002,4.34952680000004,-2.35047319999995
-36,102,2019-03-09 00:00:00,86400,-33.15,-42.15,-49.95,-53.15,-58.45,4.61331840000003,2.41675920000003,2.41079999999999,3.34952680000004,-1.95047319999998
-36,102,2019-06-28 03:00:00,97200,-33.25,-42.05,-51.75,-52.45,-57.95,4.51331840000003,2.51675920000002,0.610800000000012,4.04952680000002,-1.45047319999998
-36,103,2019-03-09 18:00:00,64800,-33.05,-42.25,-50.35,-51.25,-58.75,4.71331840000002,2.31675920000004,2.01080000000002,5.24952680000004,-2.25047319999996
-36,103,2019-03-09 21:00:00,75600,-32.85,-42.45,-48.95,-52.05,-58.85,4.91331840000004,2.11675920000002,3.41079999999999,4.44952680000003,-2.35047319999995
-36,103,2019-03-09 00:00:00,86400,-33.35,-42.45,-49.75,-53.15,-58.35,4.41331840000004,2.11675920000002,2.61080000000001,3.34952680000004,-1.85047319999995
-36,103,2019-06-28 03:00:00,97200,-33.35,-42.05,-51.55,-52.45,-57.95,4.41331840000004,2.51675920000002,0.8108,4.04952680000002,-1.45047319999998
-36,104,2019-03-09 18:00:00,64800,-33.15,-42.15,-50.25,-51.35,-58.55,4.61331840000003,2.41675920000003,2.11080000000001,5.14952680000005,-2.05047319999997
-36,104,2019-03-09 21:00:00,75600,-33.05,-42.35,-49.15,-51.95,-58.75,4.71331840000002,2.21675920000004,3.21080000000001,4.54952680000002,-2.25047319999996
-36,104,2019-03-09 00:00:00,86400,-33.45,-42.65,-49.55,-53.15,-58.35,4.31331840000001,1.91675920000003,2.8108,3.34952680000004,-1.85047319999995
-36,104,2019-06-28 03:00:00,97200,-33.35,-42.15,-51.25,-52.45,-58.05,4.41331840000004,2.41675920000003,1.11080000000001,4.04952680000002,-1.55047319999997
-36,105,2019-03-09 18:00:00,64800,-33.25,-42.05,-49.95,-51.55,-58.45,4.51331840000003,2.51675920000002,2.41079999999999,4.94952680000003,-1.95047319999998
-36,105,2019-03-09 21:00:00,75600,-33.05,-42.15,-49.25,-51.85,-58.65,4.71331840000002,2.41675920000003,3.11080000000001,4.64952680000005,-2.15047319999996
-36,105,2019-03-09 00:00:00,86400,-33.45,-42.65,-49.35,-53.05,-58.35,4.31331840000001,1.91675920000003,3.01080000000002,3.44952680000003,-1.85047319999995
-36,105,2019-06-28 03:00:00,97200,-33.45,-42.35,-50.85,-52.45,-58.35,4.31331840000001,2.21675920000004,1.51080000000002,4.04952680000002,-1.85047319999995
-37,80,2019-03-09 18:00:00,64800,-31.65,-41.25,-49.95,-52.15,-59.95,6.11331840000003,3.31675920000004,2.41079999999999,4.34952680000004,-3.45047319999998
-37,80,2019-03-09 21:00:00,75600,-31.75,-41.25,-49.75,-52.05,-59.95,6.01331840000003,3.31675920000004,2.61080000000001,4.44952680000003,-3.45047319999998
-37,80,2019-03-09 00:00:00,86400,-31.55,-41.15,-49.65,-51.45,-59.85,6.21331840000002,3.41675920000003,2.71080000000001,5.04952680000002,-3.35047319999995
-37,80,2019-06-28 03:00:00,97200,-31.65,-41.25,-49.35,-50.75,-60.05,6.11331840000003,3.31675920000004,3.01080000000002,5.74952680000004,-3.55047319999997
-37,81,2019-03-09 18:00:00,64800,-31.75,-41.35,-50.05,-52.15,-59.95,6.01331840000003,3.21675920000004,2.3108,4.34952680000004,-3.45047319999998
-37,81,2019-03-09 21:00:00,75600,-31.85,-41.25,-49.85,-52.05,-60.15,5.91331840000004,3.31675920000004,2.51080000000002,4.44952680000003,-3.65047319999996
-37,81,2019-03-09 00:00:00,86400,-31.75,-41.25,-50.05,-51.55,-59.95,6.01331840000003,3.31675920000004,2.3108,4.94952680000003,-3.45047319999998
-37,81,2019-06-28 03:00:00,97200,-31.65,-41.35,-49.75,-50.85,-60.05,6.11331840000003,3.21675920000004,2.61080000000001,5.64952680000005,-3.55047319999997
-37,82,2019-03-09 18:00:00,64800,-31.95,-41.35,-50.25,-52.15,-59.95,5.81331840000001,3.21675920000004,2.11080000000001,4.34952680000004,-3.45047319999998
-37,82,2019-03-09 21:00:00,75600,-31.95,-41.35,-49.95,-52.15,-60.15,5.81331840000001,3.21675920000004,2.41079999999999,4.34952680000004,-3.65047319999996
-37,82,2019-03-09 00:00:00,86400,-31.85,-41.15,-50.35,-51.75,-59.95,5.91331840000004,3.41675920000003,2.01080000000002,4.74952680000004,-3.45047319999998
-37,82,2019-06-28 03:00:00,97200,-31.75,-41.35,-50.25,-51.05,-60.05,6.01331840000003,3.21675920000004,2.11080000000001,5.44952680000003,-3.55047319999997
-37,83,2019-03-09 18:00:00,64800,-32.05,-41.35,-50.55,-52.25,-59.95,5.71331840000002,3.21675920000004,1.8108,4.24952680000004,-3.45047319999998
-37,83,2019-03-09 21:00:00,75600,-32.05,-41.35,-50.15,-52.15,-60.15,5.71331840000002,3.21675920000004,2.21080000000001,4.34952680000004,-3.65047319999996
-37,83,2019-03-09 00:00:00,86400,-32.05,-41.25,-50.65,-51.85,-60.05,5.71331840000002,3.31675920000004,1.71080000000001,4.64952680000005,-3.55047319999997
-37,83,2019-06-28 03:00:00,97200,-31.95,-41.35,-50.75,-51.35,-60.05,5.81331840000001,3.21675920000004,1.61080000000001,5.14952680000005,-3.55047319999997
-37,84,2019-03-09 18:00:00,64800,-31.95,-41.35,-50.85,-52.15,-59.85,5.81331840000001,3.21675920000004,1.51080000000002,4.34952680000004,-3.35047319999995
