utc,band,tx,rx,tx_grid,rx_grid,tx_lat,tx_lon,rx_lat,rx_lon,snr,freq_mhz,drift,distance_km,arc_id,arc_time,arc_radius_km,min_dist_to_arc_km,path
2014-03-07 19:30:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-16,28.126119,0,9167,ping-194102,2014-03-07T19:41:02+00:00,3514.61,190.90,long
2014-03-07 19:36:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-19,28.126095,-1,10588,ping-194102,2014-03-07T19:41:02+00:00,3514.61,41.55,long
2014-03-07 19:36:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-19,28.126118,0,9799,ping-194102,2014-03-07T19:41:02+00:00,3514.61,85.34,long
2014-03-07 19:36:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-15,28.126119,0,9167,ping-194102,2014-03-07T19:41:02+00:00,3514.61,190.90,long
2014-03-07 19:36:00,28,N7SCQ,GM4WJA,CM98ck,IO87mn,38.437500,-121.791667,57.562500,-2.958333,-23,28.126159,0,7919,ping-194102,2014-03-07T19:41:02+00:00,3514.61,7.68,long
2014-03-07 19:36:00,28,N7SCQ,PA0O,CM98ck,JO33hg,38.437500,-121.791667,53.270833,6.625000,-24,28.126058,-1,8678,ping-194102,2014-03-07T19:41:02+00:00,3514.61,8.20,long
2014-03-07 19:36:00,28,N7SCQ,OZ7IT,CM98ck,JO65df,38.437500,-121.791667,55.229167,12.291667,-11,28.126073,0,8725,ping-194102,2014-03-07T19:41:02+00:00,3514.61,55.03,long
2014-03-07 19:40:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-20,28.126092,0,10588,ping-194102,2014-03-07T19:41:02+00:00,3514.61,41.55,long
2014-03-07 19:40:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-18,28.126118,0,9799,ping-194102,2014-03-07T19:41:02+00:00,3514.61,85.34,long
2014-03-07 19:40:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-16,28.126119,0,9167,ping-194102,2014-03-07T19:41:02+00:00,3514.61,190.90,long
2014-03-07 19:40:00,28,N7SCQ,GM4WJA,CM98ck,IO87mn,38.437500,-121.791667,57.562500,-2.958333,-17,28.126159,0,7919,ping-194102,2014-03-07T19:41:02+00:00,3514.61,7.68,long
2014-03-07 19:46:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-18,28.126095,1,10588,ping-194102,2014-03-07T19:41:02+00:00,3514.61,41.55,long
2014-03-07 19:46:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-18,28.126118,0,9799,ping-194102,2014-03-07T19:41:02+00:00,3514.61,85.34,long
2014-03-07 19:46:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-12,28.126119,0,9167,ping-194102,2014-03-07T19:41:02+00:00,3514.61,190.90,long
2014-03-07 19:46:00,28,N7SCQ,GM4WJA,CM98ck,IO87mn,38.437500,-121.791667,57.562500,-2.958333,-16,28.126159,0,7919,ping-194102,2014-03-07T19:41:02+00:00,3514.61,7.68,long
2014-03-07 19:50:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-20,28.126097,0,10588,ping-194102,2014-03-07T19:41:02+00:00,3514.61,41.55,long
2014-03-07 19:50:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-19,28.126118,0,9799,ping-194102,2014-03-07T19:41:02+00:00,3514.61,85.34,long
2014-03-07 19:50:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-14,28.126119,0,9167,ping-194102,2014-03-07T19:41:02+00:00,3514.61,190.90,long
2014-03-07 19:50:00,28,N7SCQ,OZ7IT,CM98ck,JO65df,38.437500,-121.791667,55.229167,12.291667,-21,28.126074,0,8725,ping-194102,2014-03-07T19:41:02+00:00,3514.61,55.03,long
2014-03-07 19:56:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-19,28.126093,-1,10588,ping-194102,2014-03-07T19:41:02+00:00,3514.61,41.55,long
2014-03-07 19:56:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-20,28.126118,0,9799,ping-194102,2014-03-07T19:41:02+00:00,3514.61,85.34,long
2014-03-07 19:56:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-14,28.126119,0,9167,ping-194102,2014-03-07T19:41:02+00:00,3514.61,190.90,long
2014-03-07 20:00:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-18,28.126093,1,10588,ping-194102,2014-03-07T19:41:02+00:00,3514.61,41.55,long
2014-03-07 20:00:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-18,28.126118,0,9799,ping-194102,2014-03-07T19:41:02+00:00,3514.61,85.34,long
2014-03-07 20:00:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-14,28.126119,0,9167,ping-194102,2014-03-07T19:41:02+00:00,3514.61,190.90,long
2014-03-07 20:00:00,28,N7SCQ,PA0O,CM98ck,JO33hg,38.437500,-121.791667,53.270833,6.625000,-26,28.126058,0,8678,ping-194102,2014-03-07T19:41:02+00:00,3514.61,8.20,long
2014-03-07 20:26:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-22,28.126097,0,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 20:26:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-19,28.126118,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 20:26:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-14,28.126121,0,9167,ping-204104,2014-03-07T20:41:04+00:00,3570.98,128.96,long
2014-03-07 20:26:00,28,N7SCQ,GM4WJA,CM98ck,IO87mn,38.437500,-121.791667,57.562500,-2.958333,-20,28.126161,0,7919,ping-204104,2014-03-07T20:41:04+00:00,3570.98,55.27,long
2014-03-07 20:30:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-19,28.126099,0,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 20:30:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-16,28.126118,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 20:30:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-13,28.126121,0,9167,ping-204104,2014-03-07T20:41:04+00:00,3570.98,128.96,long
2014-03-07 20:36:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-18,28.126094,-1,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 20:36:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-14,28.126119,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 20:36:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-21,28.126121,0,9167,ping-204104,2014-03-07T20:41:04+00:00,3570.98,128.96,long
2014-03-07 20:36:00,28,N7SCQ,GM4WJA,CM98ck,IO87mn,38.437500,-121.791667,57.562500,-2.958333,-20,28.126162,1,7919,ping-204104,2014-03-07T20:41:04+00:00,3570.98,55.27,long
2014-03-07 20:40:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-18,28.126094,1,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 20:40:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-15,28.126119,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 20:40:00,28,N7SCQ,CT1JTQ,CM98ck,IM57ma,38.437500,-121.791667,37.020833,-8.958333,-27,28.126121,0,9167,ping-204104,2014-03-07T20:41:04+00:00,3570.98,128.96,long
2014-03-07 20:46:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-23,28.126098,1,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 20:46:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-18,28.126119,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 20:50:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-24,28.126099,0,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 20:50:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-20,28.126119,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 20:56:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-19,28.126098,-1,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 20:56:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-21,28.12612,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 21:00:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-18,28.126094,0,10588,ping-204104,2014-03-07T20:41:04+00:00,3570.98,21.32,long
2014-03-07 21:00:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-21,28.126119,0,9799,ping-204104,2014-03-07T20:41:04+00:00,3570.98,75.21,long
2014-03-07 21:26:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-18,28.126097,0,10588,ping-214126,2014-03-07T21:41:26+00:00,3807.31,36.52,long
2014-03-07 21:26:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-17,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 21:30:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-18,28.126099,0,10588,ping-214126,2014-03-07T21:41:26+00:00,3807.31,36.52,long
2014-03-07 21:30:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-18,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 21:36:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-16,28.126098,-1,10588,ping-214126,2014-03-07T21:41:26+00:00,3807.31,36.52,long
2014-03-07 21:36:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-17,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 21:40:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-16,28.126094,0,10588,ping-214126,2014-03-07T21:41:26+00:00,3807.31,36.52,long
2014-03-07 21:40:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-16,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 21:46:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-23,28.126098,1,10588,ping-214126,2014-03-07T21:41:26+00:00,3807.31,36.52,long
2014-03-07 21:46:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-17,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 21:50:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-22,28.1261,1,10588,ping-214126,2014-03-07T21:41:26+00:00,3807.31,36.52,long
2014-03-07 21:50:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-17,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 21:56:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-16,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 22:00:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-23,28.126096,1,10588,ping-214126,2014-03-07T21:41:26+00:00,3807.31,36.52,long
2014-03-07 22:00:00,28,N7SCQ,ZP5BAB,CM98ck,GG14hc,38.437500,-121.791667,-25.895833,-57.375000,-17,28.12612,0,9799,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.54,long
2014-03-07 22:26:00,28,N7SCQ,W3CSW,CM98ck,FM19kd,38.437500,-121.791667,39.145833,-77.125000,-26,28.126074,0,3832,ping-224121,2014-03-07T22:41:21+00:00,4182.70,239.66,long
2014-03-07 22:26:00,28,N7SCQ,VK4NE,CM98ck,QG62mm,38.437500,-121.791667,-27.479167,153.041667,-21,28.126085,0,11484,ping-224121,2014-03-07T22:41:21+00:00,4182.70,85.69,long
2014-03-07 22:30:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-22,28.126101,0,10588,ping-224121,2014-03-07T22:41:21+00:00,4182.70,30.49,long
2014-03-07 22:30:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-19,28.126069,0,13078,ping-224121,2014-03-07T22:41:21+00:00,4182.70,100.88,long
2014-03-07 22:36:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-20,28.126069,0,13078,ping-224121,2014-03-07T22:41:21+00:00,4182.70,100.88,long
2014-03-07 22:40:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-23,28.126096,0,10588,ping-224121,2014-03-07T22:41:21+00:00,4182.70,30.49,long
2014-03-07 22:40:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-20,28.126069,0,13078,ping-224121,2014-03-07T22:41:21+00:00,4182.70,100.88,long
2014-03-07 22:40:00,28,N7SCQ,VK4NE,CM98ck,QG62mm,38.437500,-121.791667,-27.479167,153.041667,-22,28.126085,0,11484,ping-224121,2014-03-07T22:41:21+00:00,4182.70,85.69,long
2014-03-07 22:46:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-23,28.126099,0,10588,ping-224121,2014-03-07T22:41:21+00:00,4182.70,30.49,long
2014-03-07 22:46:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-20,28.126071,-1,13078,ping-224121,2014-03-07T22:41:21+00:00,4182.70,100.88,long
2014-03-07 22:46:00,28,N7SCQ,VK7ZL,CM98ck,QE37mf,38.437500,-121.791667,-42.770833,147.041667,-20,28.126063,1,12867,ping-224121,2014-03-07T22:41:21+00:00,4182.70,29.74,long
2014-03-07 22:46:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-12,28.126092,0,12790,ping-224121,2014-03-07T22:41:21+00:00,4182.70,29.01,long
2014-03-07 22:50:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-22,28.126069,-1,13078,ping-224121,2014-03-07T22:41:21+00:00,4182.70,100.88,long
2014-03-07 22:50:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-17,28.126092,0,12790,ping-224121,2014-03-07T22:41:21+00:00,4182.70,29.01,long
2014-03-07 22:56:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-19,28.126099,-1,10588,ping-224121,2014-03-07T22:41:21+00:00,4182.70,30.49,long
2014-03-07 22:56:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-24,28.126071,-1,13078,ping-224121,2014-03-07T22:41:21+00:00,4182.70,100.88,long
2014-03-07 22:56:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-16,28.126092,0,12790,ping-224121,2014-03-07T22:41:21+00:00,4182.70,29.01,long
2014-03-07 22:56:00,28,N7SCQ,VK4NE,CM98ck,QG62mm,38.437500,-121.791667,-27.479167,153.041667,-23,28.126101,0,11484,ping-224121,2014-03-07T22:41:21+00:00,4182.70,85.69,long
2014-03-07 23:00:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-19,28.126096,0,10588,ping-224121,2014-03-07T22:41:21+00:00,4182.70,30.49,long
2014-03-07 23:00:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-21,28.126069,0,13078,ping-224121,2014-03-07T22:41:21+00:00,4182.70,100.88,long
2014-03-07 23:56:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-19,28.126095,-2,10588,ping-001059,2014-03-08T00:10:59+00:00,4862.96,0.47,long
2014-03-07 23:56:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-12,28.126069,0,13078,ping-001059,2014-03-08T00:10:59+00:00,4862.96,16.04,long
2014-03-07 23:56:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-12,28.126092,1,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-07 23:56:00,28,N7SCQ,VK4ZBV,CM98ck,QG62ml,38.437500,-121.791667,-27.520833,153.041667,-19,28.126077,0,11478,ping-001059,2014-03-08T00:10:59+00:00,4862.96,11.51,long
2014-03-08 00:00:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-20,28.126095,0,10588,ping-001059,2014-03-08T00:10:59+00:00,4862.96,0.47,long
2014-03-08 00:00:00,28,N7SCQ,VK5EI,CM98ck,PF95gc,38.437500,-121.791667,-34.895833,138.541667,-8,28.126069,0,13078,ping-001059,2014-03-08T00:10:59+00:00,4862.96,16.04,long
2014-03-08 00:00:00,28,N7SCQ,JH1GYE,CM98ck,PM96mi,38.437500,-121.791667,36.354167,139.041667,-10,28.126075,0,8279,ping-001059,2014-03-08T00:10:59+00:00,4862.96,72.94,long
2014-03-08 00:00:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-15,28.126093,0,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-08 00:00:00,28,N7SCQ,VK2DDI,CM98ck,QF55hf,38.437500,-121.791667,-34.770833,150.625000,-26,28.126081,0,12133,ping-001059,2014-03-08T00:10:59+00:00,4862.96,36.37,long
2014-03-08 00:06:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-25,28.126098,0,10588,ping-001059,2014-03-08T00:10:59+00:00,4862.96,0.47,long
2014-03-08 00:06:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-21,28.126092,0,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-08 00:06:00,28,N7SCQ,VK3PD,CM98ck,QF21nt,38.437500,-121.791667,-38.187500,145.125000,-22,28.126097,0,12751,ping-001059,2014-03-08T00:10:59+00:00,4862.96,50.28,long
2014-03-08 00:06:00,28,N7SCQ,VK4ZBV,CM98ck,QG62ml,38.437500,-121.791667,-27.520833,153.041667,-22,28.126077,0,11478,ping-001059,2014-03-08T00:10:59+00:00,4862.96,11.51,long
2014-03-08 00:10:00,28,N7SCQ,JH1GYE,CM98ck,PM96mi,38.437500,-121.791667,36.354167,139.041667,-13,28.126075,0,8279,ping-001059,2014-03-08T00:10:59+00:00,4862.96,72.94,long
2014-03-08 00:10:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-21,28.126092,0,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-08 00:10:00,28,N7SCQ,VK3PD,CM98ck,QF21nt,38.437500,-121.791667,-38.187500,145.125000,-20,28.126098,0,12751,ping-001059,2014-03-08T00:10:59+00:00,4862.96,50.28,long
2014-03-08 00:10:00,28,N7SCQ,VK4ZBV,CM98ck,QG62ml,38.437500,-121.791667,-27.520833,153.041667,-22,28.126077,0,11478,ping-001059,2014-03-08T00:10:59+00:00,4862.96,11.51,long
2014-03-08 00:16:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-15,28.126093,0,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-08 00:16:00,28,N7SCQ,VK3PD,CM98ck,QF21nt,38.437500,-121.791667,-38.187500,145.125000,-18,28.126098,0,12751,ping-001059,2014-03-08T00:10:59+00:00,4862.96,50.28,long
2014-03-08 00:20:00,28,N7SCQ,WG2Z,CM98ck,FN21oa,38.437500,-121.791667,41.020833,-74.791667,-26,28.126085,0,3981,ping-001059,2014-03-08T00:10:59+00:00,4862.96,50.44,long
2014-03-08 00:20:00,28,N7SCQ,JH1GYE,CM98ck,PM96mi,38.437500,-121.791667,36.354167,139.041667,-10,28.126075,0,8279,ping-001059,2014-03-08T00:10:59+00:00,4862.96,72.94,long
2014-03-08 00:20:00,28,N7SCQ,JA1PKG/5,CM98ck,PM96qg,38.437500,-121.791667,36.270833,139.375000,-22,28.126047,1,8260,ping-001059,2014-03-08T00:10:59+00:00,4862.96,45.33,long
2014-03-08 00:20:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-14,28.126092,0,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-08 00:20:00,28,N7SCQ,VK3PD,CM98ck,QF21nt,38.437500,-121.791667,-38.187500,145.125000,-22,28.126098,0,12751,ping-001059,2014-03-08T00:10:59+00:00,4862.96,50.28,long
2014-03-08 00:20:00,28,N7SCQ,VK4ZBV,CM98ck,QG62ml,38.437500,-121.791667,-27.520833,153.041667,-19,28.126077,0,11478,ping-001059,2014-03-08T00:10:59+00:00,4862.96,11.51,long
2014-03-08 00:26:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-22,28.126099,0,10588,ping-001059,2014-03-08T00:10:59+00:00,4862.96,0.47,long
2014-03-08 00:26:00,28,N7SCQ,JA1PKG/5,CM98ck,PM96qg,38.437500,-121.791667,36.270833,139.375000,-20,28.126053,1,8260,ping-001059,2014-03-08T00:10:59+00:00,4862.96,45.33,long
2014-03-08 00:26:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-15,28.126093,0,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-08 00:26:00,28,N7SCQ,VK3PD,CM98ck,QF21nt,38.437500,-121.791667,-38.187500,145.125000,-27,28.126099,0,12751,ping-001059,2014-03-08T00:10:59+00:00,4862.96,50.28,long
2014-03-08 00:26:00,28,N7SCQ,VK4ZBV,CM98ck,QG62ml,38.437500,-121.791667,-27.520833,153.041667,-24,28.126077,0,11478,ping-001059,2014-03-08T00:10:59+00:00,4862.96,11.51,long
2014-03-08 00:30:00,28,N7SCQ,CX2ABP,CM98ck,GF15wc,38.437500,-121.791667,-34.895833,-56.125000,-21,28.126101,0,10588,ping-001059,2014-03-08T00:10:59+00:00,4862.96,0.47,long
2014-03-08 00:30:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-19,28.126092,0,12790,ping-001059,2014-03-08T00:10:59+00:00,4862.96,95.22,long
2014-03-08 00:30:00,28,N7SCQ,VK4ZBV,CM98ck,QG62ml,38.437500,-121.791667,-27.520833,153.041667,-14,28.126077,0,11478,ping-001059,2014-03-08T00:10:59+00:00,4862.96,11.51,long
2014-03-08 00:36:00,28,N7SCQ,WG2Z,CM98ck,FN21oa,38.437500,-121.791667,41.020833,-74.791667,-25,28.126086,0,3981,ping-001929,2014-03-08T00:19:29+00:00,4929.11,10.51,long
2014-03-08 00:36:00,28,N7SCQ,JH1GYE,CM98ck,PM96mi,38.437500,-121.791667,36.354167,139.041667,-13,28.126075,0,8279,ping-001929,2014-03-08T00:19:29+00:00,4929.11,85.61,long
2014-03-08 00:36:00,28,N7SCQ,JA1PKG/5,CM98ck,PM96qg,38.437500,-121.791667,36.270833,139.375000,-22,28.12606,1,8260,ping-001929,2014-03-08T00:19:29+00:00,4929.11,74.81,long
2014-03-08 00:36:00,28,N7SCQ,VK7BO,CM98ck,QE38mo,38.437500,-121.791667,-41.395833,147.041667,-12,28.126093,0,12790,ping-001929,2014-03-08T00:19:29+00:00,4929.11,28.07,long
2014-03-08 00:36:00,28,N7SCQ,VK3PD,CM98ck,QF21nt,38.437500,-121.791667,-38.187500,145.125000,-22,28.126099,0,12751,ping-001929,2014-03-08T00:19:29+00:00,4929.11,21.36,long
2014-03-08 00:36:00,28,N7SCQ,VK4ZBV,CM98ck,QG62ml,38.437500,-121.791667,-27.520833,153.041667,-17,28.126077,0,11478,ping-001929,2014-03-08T00:19:29+00:00,4929.11,16.83,long
2014-03-08 00:36:00,28,N7SCQ,VK4NE,CM98ck,QG62mm,38.437500,-121.791667,-27.479167,153.041667,-21,28.126101,0,11484,ping-001929,2014-03-08T00:19:29+00:00,4929.11,18.11,long
2014-03-07 22:26:00,28,N9WKW,VK5EI,EM69oo,PF95gc,39.604167,-86.791667,-34.895833,138.541667,-21,28.126033,0,16011,ping-224121,2014-03-07T22:41:21+00:00,4182.70,54.10,long
2014-03-07 22:46:00,28,N9WKW,VK5EI,EM69oo,PF95gc,39.604167,-86.791667,-34.895833,138.541667,-20,28.126033,-1,16011,ping-224121,2014-03-07T22:41:21+00:00,4182.70,54.10,long
